id,label,tweet
5050,-1,b'We honour and remember former Prime Minister Rajiv Gandhi on his death anniversary today. A visionary leader and a\xe2\x80\xa6 https://t.co/rAmNtb0VG6'
5051,-1,b'26-yr-old man electrocuted to death #News #U4UVoice https://t.co/XKMYNbZXrS https://t.co/JnjPDsqcbC'
5052,1,b'Youth crushed to death by train in Samba #News #U4UVoice https://t.co/49CB5Ly1Mp https://t.co/ld94zgcvC7'
5053,-1,"b""KAS Officer's Death Mystery: Relatives of deceased officer protest demanding SIT probe #News #U4UVoice\xe2\x80\xa6 https://t.co/EiWTXNIK0K"""
5054,-1,b'BDO Sopore caught red handed accepting bribe by Anti Corruption Bureau #News #U4UVoice https://t.co/aBD2mw22UW https://t.co/SIJINvgTYf'
5055,0,b'Shri Amarnathji Yatra-2019: Governor Reviews Security Arrangements at High Level Meeting #News #U4UVoice\xe2\x80\xa6 https://t.co/NXWRa5w39P'
5056,-1,b'India must have permanent seat in UN Security Council: German envoy #News #U4UVoice https://t.co/Kw9Aq4fnIi https://t.co/dI8kAyaKqM'
5057,1,b'Pulwama Encounter Updates: Three terrorists gunned down by Security Forces #News #U4UVoice https://t.co/nAW3L3jcv1 https://t.co/K5vd1ZWMgJ'
5058,0,"b'Intel warns of Major terror attack on IAF air bases in Srinagar, Awantipora; Security on High Alert #News #U4UVoice\xe2\x80\xa6 https://t.co/mLVtVYnLCu'"
5059,-1,b'J&amp;K Police installs CCTV cameras in border town of Rajouri #News #U4UVoice https://t.co/XDsdu4U6KK https://t.co/MffiKXS8k4'
5060,0,b'5 detained near Indo-Pak border under suspicious circumstances #News #U4UVoice https://t.co/AcM6Yl1Gg7 https://t.co/es3QG4QVYX'
5061,-1,"b'Post-Balakot strikes, Indian Army to move air defence units closer to Pakistan border #News #U4UVoice\xe2\x80\xa6 https://t.co/knmnthmFAr'"
5062,0,b'@ISee_Truth First check the distance of budgam area from loc where they are claiming the crashed helicopter.\n\n69mi\xe2\x80\xa6 https://t.co/PnIgeHaKK6'
5063,0,b'@cricbro12 And For Your Kind Information Border Gavaskar Trophy Has Been Won By India In 2000-2001 And Has Even Won\xe2\x80\xa6 https://t.co/AkgWucvPuj'
5064,-1,"b'@TheSatishDua @CENJOWS @HQ_IDS_India @TheSatishDua sir, question for you. Do our armed forces also share the #USA s\xe2\x80\xa6 https://t.co/xR1vyLpekE'"
5065,-1,b'@Mimranmadina On the table you talk about peace and on borders what you do? what your army and terrorist do??? They\xe2\x80\xa6 https://t.co/bOlUNj3NPI'
5066,1,b'OpGadapur #Shopian. Army killed one #terrorist. Operation in progress'
5067,-1,"b'The family of 24-year-old Army rifleman, Yash Paul mourns his death. He belonged to Mantalai village in Udhampur di\xe2\x80\xa6 https://t.co/7CFo5jfmlc'"
5068,-1,"b""@UNOfailed @theworldindex What about F16 pilot \nIn my opinion , pak army hasn't found his bones even"""
5069,0,"b""Encounter underway in Ratnipora village of shopian District. Army's 34RR, Shopain Police on Job. More details awaited. More details awaited"""
5070,1,b'2 terrorists killed in encounter with Army personnel in J&amp;K\xe2\x80\x99s Baramulla https://t.co/stLQWxhjwh'
5071,1,b'@imusaibkhan So I mean where actually Indian army soldiers got injured'
5072,1,"b'Four terrorists killed in #Pulwama, #Sopore encounters: @jandkPolice\nhttps://t.co/ApN8WkFqmM https://t.co/oxVJWCPzzK'"
5073,0,"b""#Pulwamaencounter: One more terrorist's body recovered, toll three; operation over, says army\xe2\x80\xa6 https://t.co/xgffyFmOw3"""
5074,1,"b'Four terrorists killed in #Pulwama, #Sopore encounters: @jandkPolice\nhttps://t.co/ApN8WkFqmM https://t.co/oxVJWCPzzK'"
5075,0,"b""#Pulwamaencounter: One more terrorist's body recovered, toll three; operation over, says army\xe2\x80\xa6 https://t.co/xgffyFmOw3"""
5076,1,"b'Four terrorists killed in #Pulwama, #Sopore encounters: @jandkPolice\nhttps://t.co/ApN8WkFqmM https://t.co/oxVJWCPzzK'"
5077,0,"b""#Pulwamaencounter: One more terrorist's body recovered, toll three; operation over, says army\xe2\x80\xa6 https://t.co/xgffyFmOw3"""
5078,0,b'@NatashaFatah @TarekFatah West......u r going to die very soon if u remain that much liberal'
5079,-1,"b""You could be a changed man if you want\nYou could make the doves cry if you want\nTell me that you wanna die but you don't !"""
5080,0,"b""'There are many causes I would die for. There is not a single cause I would kill for'\n~Gandhi\n#MahatmaGandhi"""
5081,1,b'@vickoo1976 Did you see this? Some die hard Modi hater has done enough research on #Modilies https://t.co/KD3zH0xxWu'
5082,0,b'@MadhuriDixit \nWishing the Gorgeous Madhuri Dixit - A Very Happy Birthday !!\nI am a die hrt\xe2\x9d\xa4\xef\xb8\x8f fan of u https://t.co/ZyMkjLaewg'
5083,-1,b'@megirish2001 Some deserve for bullets not for blessings'
5084,1,"b'@Ni_Shannttttttt You better imagine the hate when on the other side you have bullets , but your courage makes you f\xe2\x80\xa6 https://t.co/i04ZYS8wjN'"
5085,-1,b'Stone Pelting is not a part of protests against rape.\nWhen will we understand even bullets don\xe2\x80\x99t penetrate bulletpr\xe2\x80\xa6 https://t.co/DDp2S9dDh0'
5086,1,b'Shocked to read about it. The culprit should be hanged till death\xf0\x9f\x99\x8c\n#JusticeForFarishta'
5087,0,b'#SRINAGAR: Life returns to normal in Kashmir valley on Wednesday after remaining affected on Tuesday due to a shutd\xe2\x80\xa6 https://t.co/bwSuRdWFGc'
5088,1,"b""A Black Bear Has Been Stoned To Death By People In South Kashmir's Kulgam Area https://t.co/AodfZg3YJv"""
5089,0,b'People can now choose to have their body turned into soil after their death https://t.co/nYzDBq70lr via @Greater Ja\xe2\x80\xa6 https://t.co/O6b8SDyx8l'
5090,-1,b'On 28th death anniversary of Rajiv\xc2\xa0Gandhi https://t.co/uzsSdyg3yo https://t.co/NWBhjQfkoC'
5091,0,b'PAYING MY HUMBLE TRIBUTE TO OUR BELOVED FORMER PRIME MINISTER OF INDIA LATE SHRI RAJIV GANDHI ON HIS 28th DEATH ANN\xe2\x80\xa6 https://t.co/Sj1isNtw8q'
5092,1,b'Remembering India\xe2\x80\x99s Former Prime Minister &amp; Bharat Ratna Shri Rajiv Gandhi.\nMy humble tribute to Shri Rajiv Gandhi\xe2\x80\xa6 https://t.co/VvemrjKeHd'
5093,-1,b'@vivkydv68 @TajinderBagga @RahulGandhi Congress ke har leader ki birth place aur death place ek samarak hai\n\nNehru\xe2\x80\xa6 https://t.co/lknFwIzYbx'
5094,1,b'NEW DELHI: Congress president @RahulGandhi on Tuesday penned an emotional note for his father and late prime minist\xe2\x80\xa6 https://t.co/frt8SbwupB'
5095,-1,b'Tributes to former PM Shri Rajiv Gandhi on his death anniversary.\n#RajivGandhi #RememberingRajivGandhi https://t.co/jfIDwO3fI7'
5096,-1,"b""Commemorating India's former Prime Minister Mr Rajiv Gandhi on his 28th death anniversary.\xc2\xa0We honour and remember h\xe2\x80\xa6 https://t.co/MNE0VC2yGj"""
5097,0,b'NEW DELHI: Prime Minister @narendramodi on Tuesday paid tribute to former Prime Minister Rajiv Gandhi on his death\xe2\x80\xa6 https://t.co/v4VLBravSR'
5098,-1,b'FLASH\n\nAPHC called shutdown in kashmir valley Authorities imposed restrictions in parts of downtown nowhata area to\xe2\x80\xa6 https://t.co/G35l5BMBdX'
5099,0,b'NEW DELHI: Congress general secretary in-charge @priyankagandhi on Tuesday paid tributes to her father and former P\xe2\x80\xa6 https://t.co/caFoj81IkT'
5100,-1,b'We honour and remember former Prime Minister Rajiv Gandhi on his death anniversary today. A visionary leader and a\xe2\x80\xa6 https://t.co/QqgWzz3saF'
5101,-1,b'Tributes to former PM Shri Rajiv Gandhi on his death anniversary.\n#RajivGandhi'
5102,0,"b'UPA chairperson Sonia Gandhi, Congress president @RahulGandhi and party general secretary for UP East\xe2\x80\xa6 https://t.co/OANI9yTWFu'"
5103,-1,b'Remembering former Prime Minister  Shri Rajiv Gandhi ji on his death anniversary\xf0\x9f\x99\x8f https://t.co/wgcZcr6qzB'
5104,-1,"b'Breaking #SheikhNazir of Kashmir\'s #Pulwama threatens Hindus of Jammu, says #Muslims are ""fire"" and to play with it\xe2\x80\xa6 https://t.co/HD9NdBdt3Z'"
5105,1,b'#jammuandkashmir #Srinagar #jkpm \nShah Faesal pays glowing tributes to Late Mirwaiz Molvi Mohammad Farooq and Shahe\xe2\x80\xa6 https://t.co/p9jyZZvqLG'
5106,-1,"b'Tribute to Bipin Chandra Pal, freedom activist, on his death anniversary\n#BipinChandraPal https://t.co/1aRNR3UrqF'"
5107,-1,b'Magisterial inquiry ordered in Bhaderwah youth\xe2\x80\x99s\xc2\xa0death https://t.co/ojPMD8Fh35'
5108,-1,b'Magisterial inquiry ordered in Bhaderwah youth\xe2\x80\x99s death https://t.co/wrmLdRQHMK'
5109,-1,"b'District Magistrate #Doda, Dr.  Sagar D. Doifode has ordered a majestrial enquiry into the death case of a person in #Bhaderwah.'"
5110,0,b'Plzzzzzz its a humble request to the supreme cout of india that first of all solve all the rape cases and plzzzzzz\xe2\x80\xa6 https://t.co/q9X0OiEo80'
5111,0,b'#BHADERWAH: A five-member special investigation team (SIT) was constituted Saturday to probe the death of a person\xe2\x80\xa6 https://t.co/jw4tZLWNw4'
5112,-1,"b""REASI: Four people were injured in a lightning strike in Jammu and Kashmir's Reasi district on Friday, officials sa\xe2\x80\xa6 https://t.co/KOmYAm5PmR"""
5113,0,"b""@tripurarips @OmarAbdullah Being a patriot doesn't give any right to kill anyone. Being Patriot means taking pride\xe2\x80\xa6 https://t.co/g8Yd0Aygr8"""
5114,-1,b'#jammuandkashmir #Srinagar #jkpm \nShah Faesal grieved over the death of Chenabal Patan youth Arshad Hussain.\nAppeal\xe2\x80\xa6 https://t.co/crq07ZAWo5'
5115,-1,"b'@ikamalhaasan u r saying-godse was 1st hindu terrorist plz tell me who was 1st muslim terrorist, have u power in ba\xe2\x80\xa6 https://t.co/LVLh6w9Xsw'"
5116,0,b'Indefinite curfew in Bhaderwah area of Doda district after death of villager - Early Times Newspaper Jammu Kashmir https://t.co/S0utyknR24'
5117,0,b'@imrankehwah Exactly culprit should be stoned to death! Rather than our cars!!!!!! I know this is a sad incident bu\xe2\x80\xa6 https://t.co/i3Fe4I6axO'
5118,1,b'Owner reported sudden death after a small period of depression n anorexia. As advised they bought one for necropsy.\xe2\x80\xa6 https://t.co/eoqpCUYsHO'
5119,-1,"b'#jammuandkashmir #congress \nJammu, 15\xc2\xa0\xc2\xa0May, 2019:-\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 \xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 JKPCC Chief Spokesperson Mr. Ravinder Sha\xe2\x80\xa6 https://t.co/3IJhk7uXMP'"
5120,0,b'KAS Officer\xe2\x80\x99s Death Mystery: Five member SIT constituted. - Early Times Newspaper Jammu Kashmir https://t.co/vCNJ8viLXo'
5121,1,b'@Itz_aziz__ @RoflAavaj @narendramodi So sad... culprit should be hanged till death'
5122,0,"b""Appeal to H'Court to hang the culprit till death.\n Its rare of the rarerest case.\nUnsocial elements like him has no\xe2\x80\xa6 https://t.co/qf5Zu5cCxf"""
5123,0,"b'@MehboobaMufti @INFANTRY28 Ma\'am this solution ""such paedophiles should be stoned to death"" is more than apt, i wou\xe2\x80\xa6 https://t.co/NPY7tuMT6h'"
5124,1,b'Shocked to read about it. The culprit should be hanged till death\xf0\x9f\x99\x8c\n#JusticeForFarishta'
5125,0,b'#SRINAGAR: Life returns to normal in Kashmir valley on Wednesday after remaining affected on Tuesday due to a shutd\xe2\x80\xa6 https://t.co/bwSuRdWFGc'
5126,1,"b""A Black Bear Has Been Stoned To Death By People In South Kashmir's Kulgam Area https://t.co/AodfZg3YJv"""
5127,0,b'People can now choose to have their body turned into soil after their death https://t.co/nYzDBq70lr via @Greater Ja\xe2\x80\xa6 https://t.co/O6b8SDyx8l'
5128,-1,b'On 28th death anniversary of Rajiv\xc2\xa0Gandhi https://t.co/uzsSdyg3yo https://t.co/NWBhjQfkoC'
5129,0,b'PAYING MY HUMBLE TRIBUTE TO OUR BELOVED FORMER PRIME MINISTER OF INDIA LATE SHRI RAJIV GANDHI ON HIS 28th DEATH ANN\xe2\x80\xa6 https://t.co/Sj1isNtw8q'
5130,1,b'Remembering India\xe2\x80\x99s Former Prime Minister &amp; Bharat Ratna Shri Rajiv Gandhi.\nMy humble tribute to Shri Rajiv Gandhi\xe2\x80\xa6 https://t.co/VvemrjKeHd'
5131,-1,b'@vivkydv68 @TajinderBagga @RahulGandhi Congress ke har leader ki birth place aur death place ek samarak hai\n\nNehru\xe2\x80\xa6 https://t.co/lknFwIzYbx'
5132,1,b'NEW DELHI: Congress president @RahulGandhi on Tuesday penned an emotional note for his father and late prime minist\xe2\x80\xa6 https://t.co/frt8SbwupB'
5133,-1,b'Tributes to former PM Shri Rajiv Gandhi on his death anniversary.\n#RajivGandhi #RememberingRajivGandhi https://t.co/jfIDwO3fI7'
5134,-1,"b""Commemorating India's former Prime Minister Mr Rajiv Gandhi on his 28th death anniversary.\xc2\xa0We honour and remember h\xe2\x80\xa6 https://t.co/MNE0VC2yGj"""
5135,0,b'NEW DELHI: Prime Minister @narendramodi on Tuesday paid tribute to former Prime Minister Rajiv Gandhi on his death\xe2\x80\xa6 https://t.co/v4VLBravSR'
5136,-1,b'FLASH\n\nAPHC called shutdown in kashmir valley Authorities imposed restrictions in parts of downtown nowhata area to\xe2\x80\xa6 https://t.co/G35l5BMBdX'
5137,0,b'NEW DELHI: Congress general secretary in-charge @priyankagandhi on Tuesday paid tributes to her father and former P\xe2\x80\xa6 https://t.co/caFoj81IkT'
5138,-1,b'We honour and remember former Prime Minister Rajiv Gandhi on his death anniversary today. A visionary leader and a\xe2\x80\xa6 https://t.co/QqgWzz3saF'
5139,-1,b'Tributes to former PM Shri Rajiv Gandhi on his death anniversary.\n#RajivGandhi'
5140,0,"b'UPA chairperson Sonia Gandhi, Congress president @RahulGandhi and party general secretary for UP East\xe2\x80\xa6 https://t.co/OANI9yTWFu'"
5141,-1,b'Remembering former Prime Minister  Shri Rajiv Gandhi ji on his death anniversary\xf0\x9f\x99\x8f https://t.co/wgcZcr6qzB'
5142,-1,"b'Breaking #SheikhNazir of Kashmir\'s #Pulwama threatens Hindus of Jammu, says #Muslims are ""fire"" and to play with it\xe2\x80\xa6 https://t.co/HD9NdBdt3Z'"
5143,1,b'#jammuandkashmir #Srinagar #jkpm \nShah Faesal pays glowing tributes to Late Mirwaiz Molvi Mohammad Farooq and Shahe\xe2\x80\xa6 https://t.co/p9jyZZvqLG'
5144,-1,"b'Tribute to Bipin Chandra Pal, freedom activist, on his death anniversary\n#BipinChandraPal https://t.co/1aRNR3UrqF'"
5145,-1,b'Magisterial inquiry ordered in Bhaderwah youth\xe2\x80\x99s\xc2\xa0death https://t.co/ojPMD8Fh35'
5146,-1,b'Magisterial inquiry ordered in Bhaderwah youth\xe2\x80\x99s death https://t.co/wrmLdRQHMK'
5147,-1,"b'District Magistrate #Doda, Dr.  Sagar D. Doifode has ordered a majestrial enquiry into the death case of a person in #Bhaderwah.'"
5148,0,b'Plzzzzzz its a humble request to the supreme cout of india that first of all solve all the rape cases and plzzzzzz\xe2\x80\xa6 https://t.co/q9X0OiEo80'
5149,0,b'#BHADERWAH: A five-member special investigation team (SIT) was constituted Saturday to probe the death of a person\xe2\x80\xa6 https://t.co/jw4tZLWNw4'
5150,-1,"b""REASI: Four people were injured in a lightning strike in Jammu and Kashmir's Reasi district on Friday, officials sa\xe2\x80\xa6 https://t.co/KOmYAm5PmR"""
5151,0,"b""@tripurarips @OmarAbdullah Being a patriot doesn't give any right to kill anyone. Being Patriot means taking pride\xe2\x80\xa6 https://t.co/g8Yd0Aygr8"""
5152,-1,b'#jammuandkashmir #Srinagar #jkpm \nShah Faesal grieved over the death of Chenabal Patan youth Arshad Hussain.\nAppeal\xe2\x80\xa6 https://t.co/crq07ZAWo5'
5153,-1,"b'@ikamalhaasan u r saying-godse was 1st hindu terrorist plz tell me who was 1st muslim terrorist, have u power in ba\xe2\x80\xa6 https://t.co/LVLh6w9Xsw'"
5154,0,b'Indefinite curfew in Bhaderwah area of Doda district after death of villager - Early Times Newspaper Jammu Kashmir https://t.co/S0utyknR24'
5155,0,b'@imrankehwah Exactly culprit should be stoned to death! Rather than our cars!!!!!! I know this is a sad incident bu\xe2\x80\xa6 https://t.co/i3Fe4I6axO'
5156,1,b'Owner reported sudden death after a small period of depression n anorexia. As advised they bought one for necropsy.\xe2\x80\xa6 https://t.co/eoqpCUYsHO'
5157,-1,"b'#jammuandkashmir #congress \nJammu, 15\xc2\xa0\xc2\xa0May, 2019:-\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 \xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 JKPCC Chief Spokesperson Mr. Ravinder Sha\xe2\x80\xa6 https://t.co/3IJhk7uXMP'"
5158,0,b'KAS Officer\xe2\x80\x99s Death Mystery: Five member SIT constituted. - Early Times Newspaper Jammu Kashmir https://t.co/vCNJ8viLXo'
5159,1,b'@Itz_aziz__ @RoflAavaj @narendramodi So sad... culprit should be hanged till death'
5160,0,"b""Appeal to H'Court to hang the culprit till death.\n Its rare of the rarerest case.\nUnsocial elements like him has no\xe2\x80\xa6 https://t.co/qf5Zu5cCxf"""
5161,0,"b'@MehboobaMufti @INFANTRY28 Ma\'am this solution ""such paedophiles should be stoned to death"" is more than apt, i wou\xe2\x80\xa6 https://t.co/NPY7tuMT6h'"
5162,-1,b'@CGTNOfficial Does @flyspicejet @IndiGo6E @airindiain @goairlinesindia @airvistara will ask for compensation if the\xe2\x80\xa6 https://t.co/wMEbbjcKaO'
5163,0,b'@JKACB If JK Anti corruption bureau would take some action against Relief and rehabilitation department of kashmiri\xe2\x80\xa6 https://t.co/rV9C7kAHq5'
5164,1,b'BDO TRAPPED *:\n\nAnti Corruption Bureau Kashmir arrested BDO Sopore Abdul Rasheed Ahanger while taking a bribe of Rs\xe2\x80\xa6 https://t.co/TMq2L4rR1n'
5165,0,b'@JKACB Eradicate menace of corruption from society welcome step. Having issue  of corruption how l have  to apply for action'
5166,-1,"b'Anti-Corruption Bureau, Doda has registered a case against Puran Chand Bhagat S/o Buti Ram R/o RS Pura, presently p\xe2\x80\xa6 https://t.co/PNKZvf64V5'"
5167,-1,b'JAMMU: A divisional manager in State Forest Corporation (SFC) was caught by Anti-Corruption Bureau (ACB) Tuesday wh\xe2\x80\xa6 https://t.co/E2qHqdJAMx'
5168,0,b'OUR HONOURABLE PRIMINISTER SHRI MODI JI SAINTLY PERSON AND TRUE WORSHIPPER OF SHIVA AND SANATAN DHARMA. WE HOPE HE\xe2\x80\xa6 https://t.co/fo43gNSSnx'
5169,0,b'@OmarAbdullah DEFEAT CERTAIN FOR ABDULLAHS AND MUFTIS. NO CORRUPTION NO LOOT KHASOOT IN THE STATE AFTER RETURN OF M\xe2\x80\xa6 https://t.co/dwhPvU7Y63'
5170,-1,b'RTAs and traffic police are corruption addicts and time both the central and state anti-corruption agencies cracked\xe2\x80\xa6 https://t.co/fDaZlN3ELm'
5171,1,b'@Taz_ankit We had our share of corrupt politicians that have plundered our country and they carefully crafted these\xe2\x80\xa6 https://t.co/LxzU2RNNKt'
5172,0,"b'Ramazan #Dua #DAY11\n\nO Allah, on this day, make me love goodness, and dislike corruption and disobedience, bar me f\xe2\x80\xa6 https://t.co/eFIIYdTUGP'"
5173,0,b'GREAT LEADERS LIKE OUR HONOURABLE PRIMINISTER SHRI MODI JI IS REPRESENTING NEW \xf0\x9f\x86\x95 INDIA FREE \xf0\x9f\x86\x93 FROM CORRUPTION AND J\xe2\x80\xa6 https://t.co/2brRtgEoeK'
